-0.20112510001490363,-0.41294703355430795,0.18318353396143733,-0.09352623415306577,0.025643713425185576,-0.04429936080009984,200.0
-0.19796905593993147,-0.40713872574181337,0.18380273229556032,-0.0903369788830557,0.02725028382796204,-0.04063120077963363,200.0
-0.19450744519420532,-0.40111437427302155,0.18443205698888368,-0.08709328932729925,0.028866255085509235,-0.036908540782386964,200.0
-0.1907428671907953,-0.3948732517920115,0.18507102802548908,-0.08379590574020515,0.030491551436749812,-0.03313311566192271,200.0
-0.18667821439096863,-0.388414863027306,0.18571915971609868,-0.08044562756798929,0.03212610159942292,-0.029306722292003894,200.0
-0.18231667078724964,-0.38173894743348125,0.18637596118256433,-0.0770433130453457,0.03376983886571552,-0.025431217490707966,200.0
-0.17766171005888787,-0.37484548151934044,0.1870409368453081,-0.07358987871199114,0.03542270118385913,-0.021508515867209047,200.0
-0.1727170933998742,-0.3677346808590349,0.18771358691316312,-0.07008629884946237,0.037084631225314524,-0.017540587594262934,200.0
-0.1674868670200465,-0.36040700178295926,0.18839340787506492,-0.0665336048386583,0.03875557643719185,-0.013529456109526602,200.0
-0.1619753593202296,-0.35286314274568664,0.1890798929930412,-0.0629328844387281,0.04043548907958154,-0.00947719574893766,200.0
-0.15618717774275664,-0.3451040453686567,0.189772532795952,-0.05928528098801705,0.042124326247498914,-0.005385929315467192,200.0
-0.1501272052991246,-0.33713089515578337,0.19047081557343173,-0.05559199252789125,0.04382204987717395,-0.0012578255866429675,200.0
-0.14380059677693968,-0.32894512188059544,0.19117422786948884,-0.05185427085036977,0.04552862673644704,0.002904903235680944,200.0
-0.13721277462871367,-0.32054839964398085,0.19188225497522057,-0.048073420470600536,0.04724402839906146,0.007100004129758749,200.0
-0.13036942454547057,-0.3119426466020576,0.19259438142010443,-0.04425079752532144,0.04896823120267383,0.011325185908973433,200.0
-0.12327649071852909,-0.30313002436415104,0.19331009146133382,-0.04038780859855279,0.050701216190434585,0.01557812192376163,200.0
-0.1159401707932198,-0.2941129370613088,0.19402886957066742,-0.036485909475869764,0.05244296903602243,0.019856452806702944,200.0
-0.10836691051869596,-0.2848940300862418,0.19475020091827064,-0.03254660382870469,0.054193479952048554,0.024157789256981265,200.0
-0.10056339809838549,-0.27547618850602906,0.19547357185303127,-0.02857144183022789,0.05595274358177855,0.02847971486037769,200.0
-0.09253655824602319,-0.26586253514937547,0.19619847037884014,-0.024562018704453258,0.05772075887415301,0.03281978894091318,200.0
-0.08429354595258737,-0.25605642837065745,0.19692438662633382,-0.02051997321030945,0.05949752894212024,0.03717554944022222,200.0
-0.0758417399698399,-0.24606145949343594,0.19765081331960466,-0.016446986062510657,0.06128306090432839,0.041544515820707895,200.0
-0.06718873601655041,-0.23588144993655621,0.19837724623739306,-0.012344778291150799,0.06307736571025711,0.04592419198850391,200.0
-0.058342339713846614,-0.22552044802638688,0.19910318466828406,-0.008215109542033232,0.06488045794890213,0.05031206923224814,200.0
-0.04931055925650099,-0.21498272549918232,0.19982813185944215,-0.004059776319832842,0.06669235564116065,0.05470562917366005,200.0
-0.040101597827315316,-0.20427277369797636,0.20055159545842646,0.00011938982372976248,0.06851308001609745,0.05910234672590388,200.0
-0.030723845762114607,-0.19339529946883033,0.20127308794764104,0.004320524154443471,0.07034265527130659,0.06349969305571816,200.0
-0.021185872473203013,-0.1823552207616725,0.20199212707098402,0.008541730670555591,0.07218110831761551,0.06789513854529429,200.0
-0.011496418139463116,-0.17115766194136608,0.20270823625227324,0.012781084065705828,0.07402846850841248,0.07228615574989544,200.0
-0.001664385171608579,-0.15980794881503907,0.20342094500503666,0.01703663173736654,0.07588476735391061,0.07667022234722139,200.0
0.008301170538590572,-0.1483116033820953,0.2041297893332685,0.02130639583824319,0.07775003822069479,0.08104482407454369,200.0
0.018391048575983962,-0.13667433831370296,0.20483431212276582,0.02558837536802641,0.07962431601692929,0.08540745764966248,200.0
0.02859591315719645,-0.12490205116892478,0.2055340635226727,0.029880548302825896,0.08150763686363666,0.08975563367176481,200.0
0.03890630247356,-0.11300081835501005,0.20622860131687412,0.03418087375956142,0.08340003775248907,0.09408687949830202,200.0
0.04931263821184369,-0.10097688883971709,0.20691749128489365,0.03848729419253235,0.08530155619058466,0.0983987420940448,200.0
0.0598052352425411,-0.08883667762386854,0.20760030755196604,0.042797737619338874,0.08721222983271114,0.10268879084852105,200.0
0.07037431146522616,-0.0765867589826671,0.20827663292796936,0.047110119873283056,0.08913209610162914,0.10695462035809408,200.0
0.08100999780024844,-0.06423385948461066,0.20894605923491577,0.05142234687933591,0.09106119179693664,0.11119385316899634,200.0
0.09170234831581407,-0.05178485079714405,0.20960818762271632,0.05573231695072063,0.09299955269310324,0.1154041424776947,200.0
0.10244135047928307,-0.03924674228847509,0.21026262887295136,0.06003792310312718,0.09494721312729179,0.11958317478503272,200.0
