-0.8171614882048652,-0.39496592022997806,0.22551420140421535,-1.0082976266168489,-1.069766548492304,-1.2088062779313216,200.0
-0.8184471795664063,-0.3893996229368095,0.2256001701918947,-0.99737434239648,-1.0588684588787687,-1.2007406160230416,200.0
-0.8195566967207566,-0.38372079783245994,0.22568719303900717,-0.9863187128304489,-1.0478531436922662,-1.1925598914287212,200.0
-0.8204885988716483,-0.3779308727175725,0.22577520627549352,-0.9751333978000829,-1.0367236217949674,-1.1842664016944013,200.0
-0.8212415195529638,-0.37203130892896563,0.2258641453550882,-0.9638210920271676,-1.0254829475656297,-1.1758624668401318,200.0
-0.8218141674042191,-0.36602360107196213,0.2259539448939234,-0.9523845240651432,-1.0141342097294028,-1.1673504285392342,200.0
-0.822205326913408,-0.35990927674085604,0.22604453870969538,-0.9408264552774787,-1.0026805301729462,-1.1587326492912313,200.0
-0.822413859126797,-0.35368989622753166,0.22613585986137152,-0.9291496788036757,-0.9911250627453669,-1.1500115115887786,200.0
-0.8224387023252918,-0.34736705221825287,0.22622784068941693,-0.9173570185133479,-0.979470992045509,-1.1411894170789276,200.0
-0.8222788726669958,-0.3409423694786485,0.2263204128565189,-0.905451327948839,-0.9677215321961149,-1.1322687857190599,200.0
-0.8219334647956086,-0.33441750452692026,0.22641350738878682,-0.8934354892568378,-0.955879925605394,-1.1232520549278229,200.0
-0.8214016524143191,-0.3277941452953093,0.22650705471740537,-0.8813124121094579,-0.9439494417165415,-1.1141416787314125,200.0
-0.8206826888248695,-0.321074010779857,0.2266009847207178,-0.8690850326152546,-0.9319333757457482,-1.1049401269055386,200.0
-0.8197759074314768,-0.3142588506785063,0.22669522676671727,-0.8567563122206542,-0.919835047409258,-1.0956498841134146,200.0
-0.8186807222093176,-0.30735044501759,0.22678970975592183,-0.844329236602277,-0.9076577996400241,-1.0862734490401222,200.0
-0.8173966281372992,-0.3003506037667588,0.22688436216461033,-0.831806814550635,-0.8954049972945264,-1.0768133335236825,200.0
-0.815923201594849,-0.2932611664424082,0.22697911208839538,-0.8191920768456967,-0.8830800258503189,-1.0672720616831932,200.0
-0.8142601007224806,-0.2860840016996663,0.227073887286109,-0.8064880751248061,-0.8706862900948718,-1.0576521690443648,200.0
-0.8124070657459056,-0.2788210069130121,0.2271686152239772,-0.7936978807434534,-0.8582272128062889,-1.0479562016628186,200.0
-0.8103639192634722,-0.27147410774559294,0.22726322312005895,-0.7808245836293926,-0.8457062334264711,-1.0381867152454773,200.0
-0.8081305664967412,-0.2640452577073236,0.2273576379889245,-0.7678712911306076,-0.8331268067273135,-1.0283462742704095,200.0
-0.8057069955040141,-0.25653643770184653,0.2274517866865493,-0.7548411268576318,-0.8204924014705198,-1.0184374511054717,200.0
-0.8030932773566516,-0.24894965556244097,0.2275455959553975,-0.7417372295207207,-0.807806499061619,-1.0084628251260965,200.0
-0.800289566278036,-0.24128694557697455,0.22763899246967018,-0.7285627517623912,-0.7950725921987788,-0.9984249818325772,200.0
-0.7972960997450498,-0.23355036800199297,0.2277319028806939,-0.7153208589858324,-0.7822941835170074,-0.9883265119671967,200.0
-0.7941131985519551,-0.22574200856605134,0.227824253862423,-0.7020147281797019,-0.7694747842283388,-0.9781700106315487,200.0
-0.7907412668365847,-0.2178639779623928,0.22791597215703094,-0.6886475467398161,-0.7566179127585987,-0.9679580764044031,200.0
